requestId,location,regionTier,keywordSet,day,placeIndex,aiPlaceName,kakaoTotalCount,bestScore,scoreBand,matchedPlaceName,matchedCategory,matchedAddress,matchedPlaceUrl,sourceBatch
24,공주,MINOR,C,1,1,밤꽃,1,8,S8_10,농헙회사법인 공주밤꽃향기,"가정,생활 > 식품판매",충남 공주시 정안면 정안마곡사로 360-13,http://place.map.kakao.com/251817675,batch3
24,공주,MINOR,C,1,2,공주 한옥마을,10,3,S1_4,공주한옥마을,"여행 > 관광,명소",충남 공주시 관광단지길 12,http://place.map.kakao.com/21490830,batch3
24,공주,MINOR,C,1,3,제민천,11,8,S8_10,제민천,"여행 > 관광,명소 > 하천",충남 공주시 반죽동,http://place.map.kakao.com/25729707,batch3
24,공주,MINOR,C,1,4,명가,34,10,S8_10,기품명가,음식점 > 한식,충남 공주시 백미고을길 10-1,http://place.map.kakao.com/25808889,batch3
24,공주,MINOR,C,2,0,송산리고분군,1,3,S1_4,공주 무령왕릉과 왕릉원,"여행 > 관광,명소 > 문화유적 > 릉,묘,총",충남 공주시 금성동 산 5-19,http://place.map.kakao.com/2056894818,batch3
24,공주,MINOR,C,2,1,국립공주박물관,9,8,S8_10,국립공주박물관,"문화,예술 > 문화시설 > 박물관",충남 공주시 관광단지길 34,http://place.map.kakao.com/9666851,batch3
24,공주,MINOR,C,2,2,이학식당,0,-1,NO_RESULT,,,,,batch3
24,공주,MINOR,C,2,3,공주풀꽃문학관,4,3,S1_4,나태주풀꽃문학관,"문화,예술 > 문화시설 > 전시관",충남 공주시 봉황로 85-12,http://place.map.kakao.com/27150684,batch3
24,공주,MINOR,C,2,4,황새바위성지,2,8,S8_10,황새바위성지,"문화,예술 > 종교 > 천주교",충남 공주시 왕릉로 118,http://place.map.kakao.com/10106851,batch3
24,공주,MINOR,C,2,5,한일식당,0,-1,NO_RESULT,,,,,batch3
24,공주,MINOR,C,3,0,공주역사영상관,0,-1,NO_RESULT,,,,,batch3
24,공주,MINOR,C,3,1,공주하숙마을,1,8,S8_10,공주하숙마을,여행 > 숙박 > 게스트하우스,충남 공주시 당간지주길 21,http://place.map.kakao.com/2012635681,batch3
24,공주,MINOR,C,3,2,고마나루,9,10,S8_10,고마나루1999,음식점 > 한식,충남 공주시 백미고을길 5-8,http://place.map.kakao.com/8684887,batch3
24,공주,MINOR,C,3,3,루치아의뜰,1,5,S5_7,루치아의 뜰,음식점 > 카페 > 전통찻집,충남 공주시 웅진로 145-8,http://place.map.kakao.com/21626744,batch3
24,공주,MINOR,C,3,4,공주산성시장,36,8,S8_10,공주산성시장,"가정,생활 > 시장",충남 공주시 산성동 195,http://place.map.kakao.com/18514563,batch3
25,통영,MINOR,A,1,0,통영 중앙시장,17,3,S1_4,통영중앙전통시장,"가정,생활 > 시장",경남 통영시 중앙동 38-5,http://place.map.kakao.com/18468572,batch3
25,통영,MINOR,A,1,1,오미사꿀빵 본점,1,10,S8_10,오미사꿀빵 본점,"음식점 > 간식 > 제과,베이커리",경남 통영시 충렬로 14-18,http://place.map.kakao.com/8455466,batch3
25,통영,MINOR,A,1,2,동피랑 벽화마을,4,3,S1_4,동피랑벽화마을,"여행 > 관광,명소 > 문화유적 > 그림,벽화",경남 통영시 동피랑1길 6-18,http://place.map.kakao.com/10290301,batch3
25,통영,MINOR,A,1,3,서피랑 공원,4,3,S1_4,서피랑마을,부동산 > 지명,경남 통영시 서호동,http://place.map.kakao.com/11440661,batch3
25,통영,MINOR,A,1,4,해물가,3,7,S5_7,통영해물가 창원본점,"음식점 > 한식 > 해물,생선",경남 창원시 성산구 용지로 233,http://place.map.kakao.com/1816577803,batch3
25,통영,MINOR,A,1,5,강구안,14,10,S8_10,강구안에깡다방9,음식점 > 카페,경남 통영시 통영해안로 323-1,http://place.map.kakao.com/2001885490,batch3
25,통영,MINOR,A,2,0,한려수도 조망 케이블카,2,3,S1_4,통영케이블카,"여행 > 관광,명소 > 케이블카",경남 통영시 발개로 205,http://place.map.kakao.com/11657791,batch3
25,통영,MINOR,A,2,1,미륵산회식당,0,-1,NO_RESULT,,,,,batch3
25,통영,MINOR,A,2,2,이순신공원,8,8,S8_10,이순신공원,여행 > 공원 > 도시근린공원,경남 통영시 정량동 628,http://place.map.kakao.com/11807745,batch3
25,통영,MINOR,A,2,3,통영 해저터널,7,8,S8_10,해저터널,"교통,수송 > 도로시설 > 터널",경남 통영시 당동 13,http://place.map.kakao.com/155247789,batch3
25,통영,MINOR,A,2,4,뚱보할매김밥집,1,10,S8_10,뚱보할매김밥집,음식점 > 분식,경남 통영시 통영해안로 325,http://place.map.kakao.com/24199598,batch3
25,통영,MINOR,A,3,0,남망산 조각공원,7,3,S1_4,남망산조각공원,여행 > 공원 > 도시근린공원,경남 통영시 남망공원길 29,http://place.map.kakao.com/8186523,batch3
25,통영,MINOR,A,3,1,통영전통공예관,1,8,S8_10,통영전통공예관,"문화,예술 > 미술,공예 > 전통공예",경남 통영시 도남로 281,http://place.map.kakao.com/8108621,batch3
25,통영,MINOR,A,3,2,한일김밥,4,10,S8_10,한일김밥 본점,음식점 > 분식,경남 통영시 통영해안로 319,http://place.map.kakao.com/8608591,batch3
25,통영,MINOR,A,3,3,카페 울라봉,1,5,S5_7,카페울라봉,음식점 > 카페 > 테마카페,경남 통영시 동문로 51,http://place.map.kakao.com/25037933,batch3
25,통영,MINOR,A,3,4,통영 여객선터미널,23,3,S1_4,통영항여객선터미널,"교통,수송 > 교통시설 > 여객선터미널",경남 통영시 통영해안로 234,http://place.map.kakao.com/18641322,batch3
26,통영,MINOR,B,1,0,미륵산 케이블카,1,3,S1_4,통영케이블카,"여행 > 관광,명소 > 케이블카",경남 통영시 발개로 205,http://place.map.kakao.com/11657791,batch3
26,통영,MINOR,B,1,1,통영맛집다정,0,-1,NO_RESULT,,,,,batch3
26,통영,MINOR,B,1,2,통영 루지,12,5,S5_7,스카이라인 루지 통영,"여행 > 관광,명소 > 테마파크",경남 통영시 발개로 178,http://place.map.kakao.com/97760888,batch3
26,통영,MINOR,B,1,3,이순신공원,8,8,S8_10,이순신공원,여행 > 공원 > 도시근린공원,경남 통영시 정량동 628,http://place.map.kakao.com/11807745,batch3
26,통영,MINOR,B,1,4,통영 중앙시장,17,3,S1_4,통영중앙전통시장,"가정,생활 > 시장",경남 통영시 중앙동 38-5,http://place.map.kakao.com/18468572,batch3
26,통영,MINOR,B,1,5,해원횟집,1,10,S8_10,해원횟집,"음식점 > 한식 > 해물,생선 > 회",경남 통영시 미수해안로 125-5,http://place.map.kakao.com/17965462,batch3
26,통영,MINOR,B,2,0,동피랑 벽화마을,4,3,S1_4,동피랑벽화마을,"여행 > 관광,명소 > 문화유적 > 그림,벽화",경남 통영시 동피랑1길 6-18,http://place.map.kakao.com/10290301,batch3
26,통영,MINOR,B,2,1,서피랑 공원,4,3,S1_4,서피랑마을,부동산 > 지명,경남 통영시 서호동,http://place.map.kakao.com/11440661,batch3
26,통영,MINOR,B,2,2,통영명가,11,10,S8_10,명가,음식점 > 한식 > 냉면,경남 통영시 항남5길 12-17,http://place.map.kakao.com/26869734,batch3
26,통영,MINOR,B,2,3,달아공원,6,10,S8_10,통영달아공원 달아전망대,"여행 > 관광,명소 > 전망대",경남 통영시 산양읍 미남리 산 246,http://place.map.kakao.com/17558254,batch3
26,통영,MINOR,B,2,4,통영굴마을,1,5,S5_7,대풍관,"음식점 > 한식 > 해물,생선 > 굴,전복",경남 통영시 해송정2길 29,http://place.map.kakao.com/115499738,batch3
26,통영,MINOR,B,3,0,통영 해저터널,7,8,S8_10,해저터널,"교통,수송 > 도로시설 > 터널",경남 통영시 당동 13,http://place.map.kakao.com/155247789,batch3
26,통영,MINOR,B,3,1,통영 수산과학관,5,3,S1_4,통영수산과학관,"문화,예술 > 문화시설 > 과학관",경남 통영시 산양읍 척포길 628-111,http://place.map.kakao.com/8571856,batch3
26,통영,MINOR,B,3,2,훈이네해물뚝배기,0,-1,NO_RESULT,,,,,batch3
26,통영,MINOR,B,3,3,강구안,14,10,S8_10,강구안에깡다방9,음식점 > 카페,경남 통영시 통영해안로 323-1,http://place.map.kakao.com/2001885490,batch3
26,통영,MINOR,B,3,4,오미사꿀빵 본점,1,10,S8_10,오미사꿀빵 본점,"음식점 > 간식 > 제과,베이커리",경남 통영시 충렬로 14-18,http://place.map.kakao.com/8455466,batch3
27,통영,MINOR,C,1,0,동피랑 벽화마을,4,3,S1_4,동피랑벽화마을,"여행 > 관광,명소 > 문화유적 > 그림,벽화",경남 통영시 동피랑1길 6-18,http://place.map.kakao.com/10290301,batch3
27,통영,MINOR,C,1,1,통영해물가,1,5,S5_7,통영칼국수128,음식점 > 한식 > 국수 > 칼국수,경남 통영시 통영해안로 377,http://place.map.kakao.com/11534201,batch3
27,통영,MINOR,C,1,2,서피랑 공원,4,3,S1_4,서피랑마을,부동산 > 지명,경남 통영시 서호동,http://place.map.kakao.com/11440661,batch3
27,통영,MINOR,C,1,3,강구안,14,10,S8_10,강구안에깡다방9,음식점 > 카페,경남 통영시 통영해안로 323-1,http://place.map.kakao.com/2001885490,batch3
27,통영,MINOR,C,1,4,울산다찌,1,10,S8_10,울산다찌,"음식점 > 한식 > 해물,생선 > 회",경남 통영시 미수해안로 157,http://place.map.kakao.com/25746655,batch3
27,통영,MINOR,C,2,0,통영 케이블카,26,3,S1_4,통영케이블카,"여행 > 관광,명소 > 케이블카",경남 통영시 발개로 205,http://place.map.kakao.com/11657791,batch3
27,통영,MINOR,C,2,1,스카이라인 루지 통영,3,10,S8_10,스카이라인 루지 통영,"여행 > 관광,명소 > 테마파크",경남 통영시 발개로 178,http://place.map.kakao.com/97760888,batch3
27,통영,MINOR,C,2,2,대풍관,3,10,S8_10,대풍관,"음식점 > 한식 > 해물,생선 > 굴,전복",경남 통영시 해송정2길 29,http://place.map.kakao.com/115499738,batch3
27,통영,MINOR,C,2,3,이순신공원,8,8,S8_10,이순신공원,여행 > 공원 > 도시근린공원,경남 통영시 정량동 628,http://place.map.kakao.com/11807745,batch3
27,통영,MINOR,C,2,4,한일식당,6,10,S8_10,한일식당 통영점,"음식점 > 한식 > 육류,고기",경남 통영시 무전5길 8,http://place.map.kakao.com/17469288,batch3
27,통영,MINOR,C,3,0,통영 중앙시장,17,3,S1_4,통영중앙전통시장,"가정,생활 > 시장",경남 통영시 중앙동 38-5,http://place.map.kakao.com/18468572,batch3
27,통영,MINOR,C,3,1,오미사꿀빵 본점,1,10,S8_10,오미사꿀빵 본점,"음식점 > 간식 > 제과,베이커리",경남 통영시 충렬로 14-18,http://place.map.kakao.com/8455466,batch3
27,통영,MINOR,C,3,2,통영 해원횟집,1,10,S8_10,해원횟집,"음식점 > 한식 > 해물,생선 > 회",경남 통영시 미수해안로 125-5,http://place.map.kakao.com/17965462,batch3
27,통영,MINOR,C,3,3,남망산 조각공원,7,3,S1_4,남망산조각공원,여행 > 공원 > 도시근린공원,경남 통영시 남망공원길 29,http://place.map.kakao.com/8186523,batch3
27,통영,MINOR,C,3,4,어촌밥상,1,10,S8_10,어촌밥상,음식점 > 한식,경남 통영시 욕지면 십리골길 1,http://place.map.kakao.com/438396706,batch3
28,삼척,MINOR,A,1,0,죽서루,9,10,S8_10,죽서루 전망대,"여행 > 관광,명소 > 전망대",강원특별자치도 삼척시 성남동 198,http://place.map.kakao.com/629537240,batch3
28,삼척,MINOR,A,1,1,부명칼국수,1,5,S5_7,부명손칼국수,음식점 > 한식 > 국수 > 칼국수,강원특별자치도 삼척시 사대길 43,http://place.map.kakao.com/16854493,batch3
28,삼척,MINOR,A,1,2,삼척해변,46,10,S8_10,삼척해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 삼척시 갈천동 14-22,http://place.map.kakao.com/7935331,batch3
28,삼척,MINOR,A,1,3,카페 사계,0,-1,NO_RESULT,,,,,batch3
28,삼척,MINOR,A,1,4,해변횟집,21,5,S5_7,은혜횟집,"음식점 > 한식 > 해물,생선 > 회",강원특별자치도 삼척시 새천년도로 515,http://place.map.kakao.com/8810957,batch3
28,삼척,MINOR,A,2,0,삼척해상케이블카,2,8,S8_10,삼척해상케이블카 용화역,"여행 > 관광,명소 > 케이블카",강원특별자치도 삼척시 근덕면 삼척로 2154-31,http://place.map.kakao.com/1832162456,batch3
28,삼척,MINOR,A,2,1,장호항,18,10,S8_10,장호항전망대,"여행 > 관광,명소 > 전망대",강원특별자치도 삼척시 근덕면 장호리 417,http://place.map.kakao.com/748327736,batch3
28,삼척,MINOR,A,2,2,장호항회식당,1,5,S5_7,장호항영기횟집,"음식점 > 한식 > 해물,생선 > 회",강원특별자치도 삼척시 근덕면 장호길 99,http://place.map.kakao.com/11166720,batch3
28,삼척,MINOR,A,2,3,용화해변,3,10,S8_10,용화해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 삼척시 근덕면 용화리 14-5,http://place.map.kakao.com/10704292,batch3
28,삼척,MINOR,A,2,4,카페 바다,3,5,S5_7,네가있는바다,음식점 > 카페,강원특별자치도 삼척시 원덕읍 갈남길 49-75,http://place.map.kakao.com/431299992,batch3
28,삼척,MINOR,A,2,5,삼척항회센터,2,5,S5_7,활어회센터식당,"음식점 > 한식 > 해물,생선 > 회",강원특별자치도 삼척시 이사부길 38,http://place.map.kakao.com/341269153,batch3
28,삼척,MINOR,A,3,0,추암촛대바위,4,7,S5_7,추암촛대바위 인증센터,"여행 > 관광,명소 > 자전거여행",강원특별자치도 동해시 추암동 1,http://place.map.kakao.com/27138645,batch3
28,삼척,MINOR,A,3,1,추암해변,5,7,S5_7,추암해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 동해시 추암동 474-20,http://place.map.kakao.com/8100727,batch3
28,삼척,MINOR,A,3,2,삼척중앙시장,29,8,S8_10,삼척중앙시장,"가정,생활 > 시장",강원특별자치도 삼척시 진주로 12-21,http://place.map.kakao.com/26882910,batch3
28,삼척,MINOR,A,3,3,카페 비치,2,5,S5_7,클리어비치,음식점 > 카페 > 테마카페 > 디저트카페,강원특별자치도 삼척시 근덕면 장호항길 128,http://place.map.kakao.com/888961394,batch3
29,삼척,MINOR,B,1,0,삼척해상케이블카,2,8,S8_10,삼척해상케이블카 용화역,"여행 > 관광,명소 > 케이블카",강원특별자치도 삼척시 근덕면 삼척로 2154-31,http://place.map.kakao.com/1832162456,batch3
29,삼척,MINOR,B,1,1,삼척항회센터,2,5,S5_7,활어회센터식당,"음식점 > 한식 > 해물,생선 > 회",강원특별자치도 삼척시 이사부길 38,http://place.map.kakao.com/341269153,batch3
29,삼척,MINOR,B,1,2,이사부사자공원,7,8,S8_10,이사부사자공원,여행 > 공원 > 도시근린공원,강원특별자치도 삼척시 수로부인길 333,http://place.map.kakao.com/24051055,batch3
29,삼척,MINOR,B,1,3,새천년해안도로,2,10,S8_10,새천년해안도로,"여행 > 관광,명소 > 드라이브코스",강원특별자치도 삼척시 정하동 산 3-15,http://place.map.kakao.com/7929345,batch3
29,삼척,MINOR,B,1,4,바다횟집,4,10,S8_10,바다횟집,"음식점 > 한식 > 해물,생선 > 회",강원특별자치도 삼척시 새천년도로 88,http://place.map.kakao.com/7879292,batch3
29,삼척,MINOR,B,2,0,환선굴,5,10,S8_10,환선굴휴게실가든,음식점 > 한식,강원특별자치도 삼척시 미로면 강원남부로 3969,http://place.map.kakao.com/21343974,batch3
29,삼척,MINOR,B,2,1,동굴신비관 식당,0,-1,NO_RESULT,,,,,batch3
29,삼척,MINOR,B,2,2,장호항,18,10,S8_10,장호항전망대,"여행 > 관광,명소 > 전망대",강원특별자치도 삼척시 근덕면 장호리 417,http://place.map.kakao.com/748327736,batch3
29,삼척,MINOR,B,2,3,수로부인헌화공원,10,10,S8_10,수로부인헌화공원 독도전망대,"여행 > 관광,명소 > 전망대",강원특별자치도 삼척시 원덕읍 삼척로 1396-270,http://place.map.kakao.com/423487767,batch3
29,삼척,MINOR,B,2,4,부일막국수,2,10,S8_10,부일막국수,음식점 > 한식 > 국수,강원특별자치도 삼척시 새천년도로 596,http://place.map.kakao.com/27385515,batch3
29,삼척,MINOR,B,3,0,추암 촛대바위,4,5,S5_7,추암 촛대바위 출렁다리,"여행 > 관광,명소",강원특별자치도 동해시 추암동 산 70,http://place.map.kakao.com/1571515576,batch3
29,삼척,MINOR,B,3,1,추암해변,5,7,S5_7,추암해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 동해시 추암동 474-20,http://place.map.kakao.com/8100727,batch3
29,삼척,MINOR,B,3,2,죽서루,9,10,S8_10,죽서루 전망대,"여행 > 관광,명소 > 전망대",강원특별자치도 삼척시 성남동 198,http://place.map.kakao.com/629537240,batch3
29,삼척,MINOR,B,3,3,성원닭갈비,1,10,S8_10,성원닭갈비,"음식점 > 한식 > 육류,고기 > 닭요리",강원특별자치도 삼척시 정상안1길 14-32,http://place.map.kakao.com/21959659,batch3
29,삼척,MINOR,B,3,4,삼척중앙시장,29,8,S8_10,삼척중앙시장,"가정,생활 > 시장",강원특별자치도 삼척시 진주로 12-21,http://place.map.kakao.com/26882910,batch3
