requestId,location,regionTier,keywordSet,day,placeIndex,aiPlaceName,bestScore,scoreBand,matchedPlaceName,matchedCategory,matchedAddress,matchedPlaceUrl,rejectedCandidateName,matchedX,matchedY,matchedCategoryGroupCode
16,순천,MINOR,A,2,0,순천만습지,8,S8_10,순천만습지,"여행 > 관광,명소 > 생태보존,서식지",전남광주통합특별시 순천시 순천만길 513-25,http://place.map.kakao.com/1191246407,,127.509555018979,34.8856119885429,
16,순천,MINOR,A,2,1,순천의 계절,5,S5_7,순천의계절,음식점 > 카페,전남광주통합특별시 순천시 순천만길 28,http://place.map.kakao.com/2141166738,,127.493465490281,34.9246705150283,CE7
16,순천,MINOR,A,2,2,강동일식,10,S8_10,강동일식,음식점 > 일식 > 일식집,전남광주통합특별시 순천시 순천만길 31,http://place.map.kakao.com/1157777467,,127.49412558214,34.9252447176255,FD6
16,순천,MINOR,A,2,3,순천만국가정원,10,S8_10,순천만국가정원,"여행 > 관광,명소 > 국가정원",전남광주통합특별시 순천시 국가정원1호길 47,http://place.map.kakao.com/25052480,,127.498901621838,34.9292183256846,AT4
16,순천,MINOR,A,2,4,조례호수공원,8,S8_10,순천조례호수공원,여행 > 공원 > 도시근린공원,전남광주통합특별시 순천시 조례동 1867,http://place.map.kakao.com/14502646,,127.523793769565,34.9676781259712,
16,순천,MINOR,A,2,5,밥팜 순천만정원점,10,S8_10,밥팜 순천만정원점,음식점 > 한식,전남광주통합특별시 순천시 오천3길 30,http://place.map.kakao.com/689403695,,127.494494771709,34.9324200223212,FD6
16,순천,MINOR,A,3,0,구봉산 전망대,-1,NO_RESULT,,,,,,,,
16,순천,MINOR,A,3,1,순천만습지순천만갈대군락지,3,S1_4,순천만습지 순천만갈대군락지,"여행 > 관광,명소 > 생태보존,서식지",전남광주통합특별시 순천시 해룡면 선학리 755-21,http://place.map.kakao.com/1771211020,,127.51434378699,34.8831039914111,
16,순천,MINOR,A,3,2,순천만명품식당,10,S8_10,명품식당,음식점 > 한식 > 한정식,전남광주통합특별시 순천시 순천만길 518,http://place.map.kakao.com/928989253,,127.508156725551,34.8873412952198,FD6
16,순천,MINOR,A,3,3,만대재,10,S8_10,만대재,음식점 > 카페,전남광주통합특별시 순천시 순천만길 530,http://place.map.kakao.com/542026001,,127.508727429187,34.8883538709179,CE7
16,순천,MINOR,A,3,4,율봉서원,8,S8_10,율봉서원,"여행 > 관광,명소 > 문화유적 > 서원",전남광주통합특별시 순천시 별량면 우산리 725-1,http://place.map.kakao.com/10665495,,127.472252954707,34.8832928073748,
16,순천,MINOR,A,3,5,밥꽃이야기 들마루,10,S8_10,밥꽃이야기 들마루,음식점 > 한식 > 한정식,전남광주통합특별시 순천시 순천만길 496,http://place.map.kakao.com/671502675,,127.507353726478,34.8876871765371,FD6
17,순천,MINOR,B,1,0,용산전망대,10,S8_10,순천만 용산전망대,"여행 > 관광,명소 > 전망대",전남광주통합특별시 순천시 해룡면 순천만길 513-51,http://place.map.kakao.com/1133962119,,127.51931847716531,34.8729854870858,AT4
17,순천,MINOR,B,1,1,남파랑길61-1코스(우회),5,S5_7,남파랑길 61-1코스(우회노선),"여행 > 관광,명소 > 도보여행 > 남파랑길",전남광주통합특별시 순천시 대대동 192-6,http://place.map.kakao.com/1149485040,,127.50444091631005,34.88648512837502,AT4
17,순천,MINOR,B,1,2,밥꽃이야기 들마루,10,S8_10,밥꽃이야기 들마루,음식점 > 한식 > 한정식,전남광주통합특별시 순천시 순천만길 496,http://place.map.kakao.com/671502675,,127.507353726478,34.8876871765371,FD6
17,순천,MINOR,B,1,3,만대재,10,S8_10,만대재,음식점 > 카페,전남광주통합특별시 순천시 순천만길 530,http://place.map.kakao.com/542026001,,127.508727429187,34.8883538709179,CE7
17,순천,MINOR,B,1,4,순천만습지,8,S8_10,순천만습지,"여행 > 관광,명소 > 생태보존,서식지",전남광주통합특별시 순천시 순천만길 513-25,http://place.map.kakao.com/1191246407,,127.509555018979,34.8856119885429,
17,순천,MINOR,B,1,5,순천만명품식당,10,S8_10,명품식당,음식점 > 한식 > 한정식,전남광주통합특별시 순천시 순천만길 518,http://place.map.kakao.com/928989253,,127.508156725551,34.8873412952198,FD6
17,순천,MINOR,B,2,0,오공치 전망대,5,S5_7,오공치전망대,"여행 > 관광,명소 > 전망대",전남광주통합특별시 순천시 낙안면 상송리 산 53-3,http://place.map.kakao.com/1483968996,,127.329248266809,34.9275430227256,AT4
17,순천,MINOR,B,2,1,선암사계곡,10,S8_10,선암사계곡,"여행 > 관광,명소 > 계곡",전남광주통합특별시 순천시 승주읍 죽학리,http://place.map.kakao.com/12639186,,127.341023416607,34.9922551481081,AT4
17,순천,MINOR,B,2,2,다반사,10,S8_10,다반사,음식점 > 카페,전남광주통합특별시 순천시 승주읍 승암교길 14,http://place.map.kakao.com/1764159275,,127.343183607481,34.9923067493394,CE7
17,순천,MINOR,B,2,3,길상식당,10,S8_10,길상식당,음식점 > 한식 > 한정식,전남광주통합특별시 순천시 승주읍 승암교길 8,http://place.map.kakao.com/11891805,,127.3438324801159,34.991888476308596,FD6
17,순천,MINOR,B,2,4,선암사,8,S8_10,선암사,"문화,예술 > 종교 > 불교 > 절,사찰",전남광주통합특별시 순천시 승주읍 선암사길 450,http://place.map.kakao.com/7947688,,127.33111270213585,34.99654790789232,
17,순천,MINOR,B,2,5,송광사길상식당,10,S8_10,길상식당,음식점 > 한식,전남광주통합특별시 순천시 송광면 송광사안길 123,http://place.map.kakao.com/21272882,,127.265879687557,35.0044024806382,FD6
17,순천,MINOR,B,3,0,낙안전통가옥체험장,8,S8_10,낙안전통가옥체험장,"교육,학문 > 교육단체 > 체험학습장",전남광주통합특별시 순천시 낙안면 충민길 90,http://place.map.kakao.com/16428950,,127.338946828134,34.9082410273901,
17,순천,MINOR,B,3,1,순천 낙안읍성,10,S8_10,순천 낙안읍성,"여행 > 관광,명소 > 민속촌",전남광주통합특별시 순천시 낙안면 충민길 30,http://place.map.kakao.com/8234854,,127.34177719691982,34.90631043247128,AT4
17,순천,MINOR,B,3,2,최대감벌교꼬막,10,S8_10,최대감벌교꼬막,"음식점 > 한식 > 해물,생선 > 조개",전남광주통합특별시 순천시 낙안면 삼일로 63,http://place.map.kakao.com/1286663140,,127.34372574833763,34.904953751048645,FD6
17,순천,MINOR,B,3,3,순천농협파머스마켓 낙안점,3,S1_4,순천농협 파머스마켓 낙안점,"가정,생활 > 슈퍼마켓 > 대형슈퍼",전남광주통합특별시 순천시 낙안면 삼일로 43,http://place.map.kakao.com/91940496,,127.343667420279,34.9056606072421,
18,순천,MINOR,C,1,0,순천 문화의거리,5,S5_7,순천문화의거리,"여행 > 관광,명소 > 테마거리",전남광주통합특별시 순천시 행동 65-58,http://place.map.kakao.com/18905860,,127.482416140561,34.9549309904526,AT4
18,순천,MINOR,C,1,1,양지쌈밥,10,S8_10,양지쌈밥,음식점 > 한식 > 쌈밥,전남광주통합특별시 순천시 금곡길 8,http://place.map.kakao.com/21295112,,127.48337567684165,34.955011905291,FD6
18,순천,MINOR,C,1,2,아트박스 순천중앙점,8,S8_10,아트박스 순천중앙점,"가정,생활 > 문구,사무용품 > 디자인문구 > 아트박스",전남광주통합특별시 순천시 황금2길 14,http://place.map.kakao.com/26968997,,127.48549237558383,34.9541534627889,
18,순천,MINOR,C,1,3,라망드마망,-1,NO_RESULT,,,,,,,,
18,순천,MINOR,C,1,4,해강 순천시청점,-1,NO_RESULT,,,,,,,,
18,순천,MINOR,C,1,5,봉화산무장애나눔길,5,S5_7,봉화산 무장애나눔길,"여행 > 관광,명소 > 도보여행 > 무장애나눔길",전남광주통합특별시 순천시 조곡동 284-14,http://place.map.kakao.com/1760186498,,127.498248881796,34.9550257180202,AT4
18,순천,MINOR,C,2,0,옥천서원(순천),8,S8_10,옥천서원,"여행 > 관광,명소 > 문화유적 > 서원",전남광주통합특별시 순천시 임청대길 18,http://place.map.kakao.com/10615117,,127.478804484206,34.9521329772639,
18,순천,MINOR,C,2,1,순천의 계절,5,S5_7,순천의계절,음식점 > 카페,전남광주통합특별시 순천시 순천만길 28,http://place.map.kakao.com/2141166738,,127.493465490281,34.9246705150283,CE7
18,순천,MINOR,C,2,2,순천호탄집 오천지구점,-1,NO_RESULT,,,,,,,,
18,순천,MINOR,C,2,3,스카이큐브,8,S8_10,스카이큐브 사무실,"서비스,산업 > 관리,운영",전남광주통합특별시 순천시 강변로 435,http://place.map.kakao.com/389181911,,127.501770196301,34.9265140845075,
18,순천,MINOR,C,2,4,순천만국가정원 테라피가든,-1,NO_RESULT,,,,,,,,
18,순천,MINOR,C,2,5,나눌터,10,S8_10,나눌터,음식점 > 한식,전남광주통합특별시 순천시 팔마1길 4,http://place.map.kakao.com/14504521,,127.514056981487,34.9325767938184,FD6
18,순천,MINOR,C,3,0,용산전망대,10,S8_10,순천만 용산전망대,"여행 > 관광,명소 > 전망대",전남광주통합특별시 순천시 해룡면 순천만길 513-51,http://place.map.kakao.com/1133962119,,127.51931847716531,34.8729854870858,AT4
18,순천,MINOR,C,3,1,남파랑길61-1코스(우회),5,S5_7,남파랑길 61-1코스(우회노선),"여행 > 관광,명소 > 도보여행 > 남파랑길",전남광주통합특별시 순천시 대대동 192-6,http://place.map.kakao.com/1149485040,,127.50444091631005,34.88648512837502,AT4
18,순천,MINOR,C,3,2,밥꽃이야기 들마루,10,S8_10,밥꽃이야기 들마루,음식점 > 한식 > 한정식,전남광주통합특별시 순천시 순천만길 496,http://place.map.kakao.com/671502675,,127.507353726478,34.8876871765371,FD6
18,순천,MINOR,C,3,3,만대재,10,S8_10,만대재,음식점 > 카페,전남광주통합특별시 순천시 순천만길 530,http://place.map.kakao.com/542026001,,127.508727429187,34.8883538709179,CE7
18,순천,MINOR,C,3,4,순천만습지,8,S8_10,순천만습지,"여행 > 관광,명소 > 생태보존,서식지",전남광주통합특별시 순천시 순천만길 513-25,http://place.map.kakao.com/1191246407,,127.509555018979,34.8856119885429,
18,순천,MINOR,C,3,5,순천만명품식당,10,S8_10,명품식당,음식점 > 한식 > 한정식,전남광주통합특별시 순천시 순천만길 518,http://place.map.kakao.com/928989253,,127.508156725551,34.8873412952198,FD6
19,영주,MINOR,A,1,0,소백산 자락길,5,S5_7,소백산자락길 1자락,"여행 > 관광,명소 > 도보여행 > 소백산자락길",경북 영주시 순흥면 배점리,http://place.map.kakao.com/18973425,,128.5362917609206,36.93724312417928,AT4
19,영주,MINOR,A,1,1,영주포교당,8,S8_10,영주포교당,"문화,예술 > 종교 > 불교 > 절,사찰",경북 영주시 중앙로63번길 41-10,http://place.map.kakao.com/12675360,,128.621257271739,36.823275958304,
19,영주,MINOR,A,1,2,라라코스트 영주역점,-3,NAME_MISMATCH,,,,,라라코스트 영주점,,,
19,영주,MINOR,A,1,3,더달달 영주역점,8,S8_10,더달달 영주역점,"가정,생활 > 식품판매",경북 영주시 선비로 65,http://place.map.kakao.com/412885716,,128.623823634069,36.810753870132,
19,영주,MINOR,A,1,4,태극당 영주역점,10,S8_10,태극당 영주역점,"음식점 > 간식 > 제과,베이커리",경북 영주시 선비로 64,http://place.map.kakao.com/1781301485,,128.6250853221735,36.810910525956274,FD6
19,영주,MINOR,A,1,5,장수식당,10,S8_10,장수식당,음식점 > 한식,경북 영주시 선비로 43,http://place.map.kakao.com/1876567170,,128.624869957754,36.809044778585,FD6
19,영주,MINOR,A,2,0,소수서원,8,S8_10,소수서원,"여행 > 관광,명소 > 문화유적 > 서원",경북 영주시 순흥면 소백로 2740,http://place.map.kakao.com/9479775,,128.580202883743,36.9256206705394,
19,영주,MINOR,A,2,1,연화 카페,-3,NAME_MISMATCH,,,,,연화떡카페,,,
19,영주,MINOR,A,2,2,순흥전통묵집,10,S8_10,순흥전통묵집,음식점 > 한식,경북 영주시 순흥면 순흥로39번길 21,http://place.map.kakao.com/21515429,,128.5750727439757,36.91343703829087,FD6
19,영주,MINOR,A,2,3,소백산자락길1코스,-3,NAME_MISMATCH,,,,,소백산자락길 1자락,,,
19,영주,MINOR,A,2,4,성혈사(영주),8,S8_10,성혈사,"문화,예술 > 종교 > 불교 > 절,사찰",경북 영주시 순흥면 죽계로 459-99,http://place.map.kakao.com/10470794,,128.543276024837,36.9505161806548,
19,영주,MINOR,A,3,0,희방계곡,10,S8_10,희방계곡,"여행 > 관광,명소 > 계곡",경북 영주시 풍기읍 수철리,http://place.map.kakao.com/8176791,,128.456940549798,36.9140925105143,AT4
19,영주,MINOR,A,3,1,묘솔캠핑장,8,S8_10,묘솔캠핑장,"여행 > 숙박 > 야영,캠핑장 > 오토캠핑장",경북 영주시 풍기읍 삼가로 423,http://place.map.kakao.com/20842180,,128.507622195582,36.9211329921626,AD5
19,영주,MINOR,A,3,2,뜬돌반점 영주택지본점,-1,NO_RESULT,,,,,,,,
19,영주,MINOR,A,3,3,스타벅스 영주가흥점,10,S8_10,스타벅스 영주가흥점,음식점 > 카페 > 커피전문점 > 스타벅스,경북 영주시 영주로 90,http://place.map.kakao.com/2116412701,,128.610235066977,36.8229112928205,CE7
19,영주,MINOR,A,3,4,풍기향교,8,S8_10,풍기향교,"여행 > 관광,명소 > 문화유적 > 향교,서당",경북 영주시 풍기읍 금계로 104,http://place.map.kakao.com/8640652,,128.5255769853,36.8816882638774,
19,영주,MINOR,A,3,5,까몬 영주점,-1,NO_RESULT,,,,,,,,
20,영주,MINOR,B,1,0,소백산자락길1코스,-3,NAME_MISMATCH,,,,,소백산자락길 1자락,,,
20,영주,MINOR,B,1,1,선비촌,8,S8_10,선비촌,"교육,학문 > 교육단체 > 체험학습장",경북 영주시 순흥면 소백로 2796,http://place.map.kakao.com/15456128,,128.58267875884908,36.927531150886296,
20,영주,MINOR,B,1,2,선비촌종가집,10,S8_10,선비촌종가집,음식점 > 한식,경북 영주시 순흥면 소백로 2796,http://place.map.kakao.com/10490979,,128.58162463644874,36.92724426181399,FD6
20,영주,MINOR,B,1,3,소수서원,8,S8_10,소수서원,"여행 > 관광,명소 > 문화유적 > 서원",경북 영주시 순흥면 소백로 2740,http://place.map.kakao.com/9479775,,128.580202883743,36.9256206705394,
20,영주,MINOR,B,1,4,연화 카페,-3,NAME_MISMATCH,,,,,연화떡카페,,,
20,영주,MINOR,B,1,5,나드리,10,S8_10,나드리,음식점 > 분식,경북 영주시 중앙로 89,http://place.map.kakao.com/8241870,,128.62484665091358,36.823366607937686,FD6
20,영주,MINOR,B,2,0,선달산(봉화),-1,NO_RESULT,,,,,,,,
20,영주,MINOR,B,2,1,소백산자락길10코스,-1,NO_RESULT,,,,,,,,
20,영주,MINOR,B,2,2,부석사,8,S8_10,부석사,"문화,예술 > 종교 > 불교 > 절,사찰",경북 영주시 부석면 부석사로 345,http://place.map.kakao.com/7909668,,128.68710185255878,36.99847278888451,
20,영주,MINOR,B,2,3,부석사식당,10,S8_10,부석사식당,음식점 > 한식,경북 영주시 부석면 부석사로 317,http://place.map.kakao.com/16430745,,128.681696430694,36.9952023939712,FD6
20,영주,MINOR,B,2,4,카페 무량수,5,S5_7,카페무량수,음식점 > 카페,경북 영주시 부석면 부석사로 338-11,http://place.map.kakao.com/1556092349,,128.682830878545,36.9944367009393,CE7
20,영주,MINOR,B,3,0,영주 무섬외나무다리축제,8,S8_10,무섬외나무다리축제,이슈 > 이벤트 > 페스티벌,경북 영주시 문수면 수도리 290-1,http://place.map.kakao.com/715523955,,128.6199538522354,36.7304172653679,
20,영주,MINOR,B,3,1,초가카페,10,S8_10,초가카페,음식점 > 카페,경북 영주시 문수면 무섬로234번길 11-8,http://place.map.kakao.com/204174307,,128.621409590173,36.7314011736522,CE7
20,영주,MINOR,B,3,2,무섬식당,10,S8_10,무섬식당,음식점 > 한식,경북 영주시 문수면 무섬로 238-3,http://place.map.kakao.com/471703179,,128.6212638792123,36.73298895340081,FD6
20,영주,MINOR,B,3,3,영주호용마루공원,-1,NO_RESULT,,,,,,,,
20,영주,MINOR,B,3,4,영주댐전망대,10,S8_10,영주댐전망대,"여행 > 관광,명소 > 전망대",경북 영주시 평은면 수변로 50-61,http://place.map.kakao.com/144142487,,128.674508587834,36.7320542257715,AT4
21,영주,MINOR,C,1,0,구 영주역 7호 관사,-1,NO_RESULT,,,,,,,,
21,영주,MINOR,C,1,1,구성공원,8,S8_10,구성공원,여행 > 공원 > 도시근린공원,경북 영주시 영주동 439-2,http://place.map.kakao.com/25037679,,128.620578792361,36.8227770416228,
21,영주,MINOR,C,1,2,라라코스트 영주역점,-3,NAME_MISMATCH,,,,,라라코스트 영주점,,,
21,영주,MINOR,C,1,3,태극당 영주역점,10,S8_10,태극당 영주역점,"음식점 > 간식 > 제과,베이커리",경북 영주시 선비로 64,http://place.map.kakao.com/1781301485,,128.6250853221735,36.810910525956274,FD6
21,영주,MINOR,C,1,4,올리브영 경북영주역점,8,S8_10,올리브영 경북영주역점,"가정,생활 > 드럭스토어 > 올리브영",경북 영주시 대학로 35,http://place.map.kakao.com/1569166108,,128.62052714408182,36.809007642278004,
21,영주,MINOR,C,1,5,영주부석태 소백왕감자탕,5,S5_7,영주부석태소백왕감자탕,음식점 > 한식 > 감자탕,경북 영주시 대학로240번길 16-2,http://place.map.kakao.com/11314660,,128.60628292080577,36.816563089970856,FD6
21,영주,MINOR,C,2,0,소백산자락길10코스,-1,NO_RESULT,,,,,,,,
21,영주,MINOR,C,2,1,부석사,8,S8_10,부석사,"문화,예술 > 종교 > 불교 > 절,사찰",경북 영주시 부석면 부석사로 345,http://place.map.kakao.com/7909668,,128.68710185255878,36.99847278888451,
21,영주,MINOR,C,2,2,부석사식당,10,S8_10,부석사식당,음식점 > 한식,경북 영주시 부석면 부석사로 317,http://place.map.kakao.com/16430745,,128.681696430694,36.9952023939712,FD6
21,영주,MINOR,C,2,3,한밤실 마을 펜션,3,S1_4,한밤실마을펜션,여행 > 숙박 > 펜션,경북 영주시 부석면 영부로120번길 3,http://place.map.kakao.com/1948162628,,128.660970929439,37.0018389691456,AD5
21,영주,MINOR,C,2,4,마구령·고치령,-1,NO_RESULT,,,,,,,,
21,영주,MINOR,C,3,0,카페휴,5,S5_7,카페 휴,음식점 > 카페,경북 영주시 순흥면 소백로 2796,http://place.map.kakao.com/1152082995,,128.581378267064,36.9273241275621,CE7
21,영주,MINOR,C,3,1,선비촌,8,S8_10,선비촌,"교육,학문 > 교육단체 > 체험학습장",경북 영주시 순흥면 소백로 2796,http://place.map.kakao.com/15456128,,128.58267875884908,36.927531150886296,
21,영주,MINOR,C,3,2,선비촌종가집,10,S8_10,선비촌종가집,음식점 > 한식,경북 영주시 순흥면 소백로 2796,http://place.map.kakao.com/10490979,,128.58162463644874,36.92724426181399,FD6
21,영주,MINOR,C,3,3,소수서원,8,S8_10,소수서원,"여행 > 관광,명소 > 문화유적 > 서원",경북 영주시 순흥면 소백로 2740,http://place.map.kakao.com/9479775,,128.580202883743,36.9256206705394,
21,영주,MINOR,C,3,4,시골짬뽕,-1,NO_RESULT,,,,,,,,
21,영주,MINOR,C,3,5,소백산자락길1코스,-3,NAME_MISMATCH,,,,,소백산자락길 1자락,,,
22,공주,MINOR,A,1,0,제민천,8,S8_10,제민천,"여행 > 관광,명소 > 하천",충남 공주시 반죽동,http://place.map.kakao.com/25729707,,127.123280795273,36.4525489829247,
22,공주,MINOR,A,1,1,개성집 공주점,-1,NO_RESULT,,,,,,,,
22,공주,MINOR,A,1,2,쌍수정사적비,8,S8_10,쌍수정사적비,"여행 > 관광,명소 > 문화유적 > 탑,비석",충남 공주시 금성동 14-4,http://place.map.kakao.com/12643995,,127.126000465264,36.46225168037918,
22,공주,MINOR,A,1,3,공산성연지,3,S1_4,공주 공산성 연지,"여행 > 관광,명소 > 연못",충남 공주시 금성동 58,http://place.map.kakao.com/12651430,,127.128511195005,36.4639305740231,
22,공주,MINOR,A,1,4,고마커피,10,S8_10,고마커피,음식점 > 카페,충남 공주시 백미고을길 10-7,http://place.map.kakao.com/80547821,,127.1222433202095,36.46601614125882,CE7
22,공주,MINOR,A,1,5,시장정육점식당,10,S8_10,시장정육점식당,"음식점 > 한식 > 육류,고기",충남 공주시 백미고을길 10-5,http://place.map.kakao.com/7970877,,127.122253119496,36.4658620323761,FD6
22,공주,MINOR,A,2,0,공주 중학동 구 선교사 가옥,3,S1_4,공주중학동구선교사가옥,"여행 > 관광,명소 > 문화유적 > 생가,고택",충남 공주시 쪽지골길 18-13,http://place.map.kakao.com/308310065,,127.12644044739588,36.44945287939913,
22,공주,MINOR,A,2,1,"카페, 소솜",10,S8_10,"카페, 소솜",음식점 > 카페,충남 공주시 제민2길 1-2,http://place.map.kakao.com/1107149318,,127.121198884361,36.4515841649177,CE7
22,공주,MINOR,A,2,2,"책방, 잇다",3,S1_4,책방잇다,"문화,예술 > 도서 > 서점 > 독립서점",충남 공주시 웅진로 145-1,http://place.map.kakao.com/2064819919,,127.12405063000297,36.45333670453686,
22,공주,MINOR,A,2,3,곰선생동태씨,5,S5_7,곰선생 동태씨,음식점 > 한식,충남 공주시 무령로 466-3,http://place.map.kakao.com/1327398348,,127.143246443366,36.4673283038586,FD6
22,공주,MINOR,A,2,4,공주한옥마을,8,S8_10,공주한옥마을,"여행 > 관광,명소",충남 공주시 관광단지길 12,http://place.map.kakao.com/21490830,,127.1087614836584,36.464571106566154,
22,공주,MINOR,A,3,0,공주 고마나루,8,S8_10,공주 고마나루,"여행 > 관광,명소 > 문화유적 > 유적지",충남 공주시 웅진동 산 21-3,http://place.map.kakao.com/12777448,,127.1070237989073,36.47064200838497,
22,공주,MINOR,A,3,1,공주무령왕릉과왕릉원,3,S1_4,공주 무령왕릉과 왕릉원,"여행 > 관광,명소 > 문화유적 > 릉,묘,총",충남 공주시 금성동 산 5-19,http://place.map.kakao.com/2056894818,,127.11438780551102,36.46303837520446,
22,공주,MINOR,A,3,2,로컬커피,10,S8_10,로컬커피,음식점 > 카페 > 테마카페 > 디저트카페,충남 공주시 용당길 55-7,http://place.map.kakao.com/1890024756,,127.118279231914,36.4586531246083,CE7
22,공주,MINOR,A,3,3,곰골식당,10,S8_10,곰골식당,"음식점 > 한식 > 해물,생선",충남 공주시 봉황산1길 1-2,http://place.map.kakao.com/21254899,,127.12055107022026,36.451767757403154,FD6
22,공주,MINOR,A,3,4,공주왕도심1코스,-1,NO_RESULT,,,,,,,,
23,공주,MINOR,B,1,0,공주 고마나루,8,S8_10,공주 고마나루,"여행 > 관광,명소 > 문화유적 > 유적지",충남 공주시 웅진동 산 21-3,http://place.map.kakao.com/12777448,,127.1070237989073,36.47064200838497,
23,공주,MINOR,B,1,1,베이커리 밤마을,10,S8_10,베이커리 밤마을,"음식점 > 간식 > 제과,베이커리",충남 공주시 백미고을길 5-9,http://place.map.kakao.com/904041132,,127.12300557505748,36.46475282882715,FD6
23,공주,MINOR,B,1,2,시장정육점식당,10,S8_10,시장정육점식당,"음식점 > 한식 > 육류,고기",충남 공주시 백미고을길 10-5,http://place.map.kakao.com/7970877,,127.122253119496,36.4658620323761,FD6
23,공주,MINOR,B,1,3,금강신관공원,8,S8_10,금강신관공원,여행 > 공원,충남 공주시 신관동 439-2,http://place.map.kakao.com/27190216,,127.131346266195,36.4673374877505,
23,공주,MINOR,B,1,4,공산성 임류각지,8,S8_10,공산성 임류각지,"여행 > 관광,명소 > 문화유적 > 유적지",충남 공주시 금성동,http://place.map.kakao.com/8663236,,127.126287708356,36.463262482021,
23,공주,MINOR,B,1,5,개성집 공주점,-1,NO_RESULT,,,,,,,,
23,공주,MINOR,B,2,0,동학사계곡,10,S8_10,동학사계곡,"여행 > 관광,명소 > 계곡",충남 공주시 반포면 학봉리,http://place.map.kakao.com/12643710,,127.231943969611,36.3565424036771,AT4
23,공주,MINOR,B,2,1,계룡산국립공원 동학사야영장,-3,NAME_MISMATCH,,,,,계룡산동학사 자동차야영장,,,
23,공주,MINOR,B,2,2,라루체,10,S8_10,라루체,음식점 > 카페,충남 공주시 반포면 계룡대로 1392,http://place.map.kakao.com/1306216300,,127.252565594826,36.3597195998667,CE7
23,공주,MINOR,B,2,3,계룡닭갈비막국수,10,S8_10,계룡닭갈비막국수,"음식점 > 한식 > 육류,고기 > 닭요리",충남 공주시 반포면 계룡대로 1372,http://place.map.kakao.com/1175402160,,127.253176057006,36.3579673209778,FD6
23,공주,MINOR,B,2,4,조목조목공소 나무공방,8,S8_10,조목조목공소,"문화,예술 > 미술,공예 > 목공예",충남 공주시 반포면 동학사2로 28,http://place.map.kakao.com/44821274,,127.249771383016,36.3583664985204,
23,공주,MINOR,B,3,0,기산저수지(공주),10,S8_10,기산저수지,"여행 > 관광,명소 > 저수지",충남 공주시 계룡면 기산리 935,http://place.map.kakao.com/8202882,,127.13336329132173,36.383117414389154,AT4
23,공주,MINOR,B,3,1,공주산림휴양마을,8,S8_10,공주산림휴양마을 산림문화휴양관,여행 > 관광지부속시설,충남 공주시 수원지공원길 222,http://place.map.kakao.com/280691918,,127.119427077416,36.4243824196512,
23,공주,MINOR,B,3,2,초록의계절,10,S8_10,초록의계절,음식점 > 양식,충남 공주시 수원지공원길 131-21,http://place.map.kakao.com/1019085034,,127.126390901388,36.4305960183142,FD6
23,공주,MINOR,B,3,3,느루 카페,-1,NO_RESULT,,,,,,,,
24,공주,MINOR,C,1,0,고마공방,-3,NAME_MISMATCH,,,,,고마뜰공방,,,
24,공주,MINOR,C,1,1,공주왕도심1코스,-1,NO_RESULT,,,,,,,,
24,공주,MINOR,C,1,2,개성집 공주점,-1,NO_RESULT,,,,,,,,
24,공주,MINOR,C,1,3,공산성 진남루,8,S8_10,공산성 진남루,"여행 > 관광,명소 > 문화유적",충남 공주시 산성동 195,http://place.map.kakao.com/8074949,,127.12692743373043,36.46148831398175,
24,공주,MINOR,C,1,4,베이커리 밤마을,10,S8_10,베이커리 밤마을,"음식점 > 간식 > 제과,베이커리",충남 공주시 백미고을길 5-9,http://place.map.kakao.com/904041132,,127.12300557505748,36.46475282882715,FD6
24,공주,MINOR,C,1,5,시장정육점식당,10,S8_10,시장정육점식당,"음식점 > 한식 > 육류,고기",충남 공주시 백미고을길 10-5,http://place.map.kakao.com/7970877,,127.122253119496,36.4658620323761,FD6
24,공주,MINOR,C,1,6,웅비탑,8,S8_10,웅비탑,"여행 > 관광,명소 > 문화유적 > 탑,비석",충남 공주시 웅진동,http://place.map.kakao.com/8033462,,127.110580803368,36.4706135330506,
24,공주,MINOR,C,2,0,연미산 자연미술공원,3,S1_4,연미산자연미술공원,"문화,예술 > 문화시설 > 미술관",충남 공주시 우성면 연미산고개길 98,http://place.map.kakao.com/18061911,,127.10260476268768,36.47355484061,CT1
24,공주,MINOR,C,2,1,선화당(공주),8,S8_10,선화당,"여행 > 관광,명소 > 문화유적",충남 공주시 관광단지길 30-8,http://place.map.kakao.com/7945459,,127.109717362942,36.4659751448894,
24,공주,MINOR,C,2,2,새이학가든,10,S8_10,새이학가든,음식점 > 한식 > 국밥,충남 공주시 금강공원길 15-2,http://place.map.kakao.com/7931728,,127.12194623056884,36.46652740446001,FD6
24,공주,MINOR,C,2,3,공주무령왕릉과왕릉원,3,S1_4,공주 무령왕릉과 왕릉원,"여행 > 관광,명소 > 문화유적 > 릉,묘,총",충남 공주시 금성동 산 5-19,http://place.map.kakao.com/2056894818,,127.11438780551102,36.46303837520446,
24,공주,MINOR,C,2,4,로컬커피,10,S8_10,로컬커피,음식점 > 카페 > 테마카페 > 디저트카페,충남 공주시 용당길 55-7,http://place.map.kakao.com/1890024756,,127.118279231914,36.4586531246083,CE7
24,공주,MINOR,C,2,5,로컬공방,8,S8_10,로컬공방,"가정,생활 > 식품판매 > 주류판매",충남 공주시 향교1길 20,http://place.map.kakao.com/1234514011,,127.117877113203,36.4583182893972,
