requestId,location,regionTier,keywordSet,day,placeIndex,placeName,slotType,latitude,longitude,source,dayStartTime,travelMode
28,삼척,MINOR,A,2,0,삼척 죽서루,ATTRACTION,37.4409079,129.1605518,SEEDED,09:30,WALK
28,삼척,MINOR,A,2,1,해파랑길32코스,STROLL,37.4267090,129.1891696,SEEDED,09:30,WALK
28,삼척,MINOR,A,2,2,부명칼국수,MEAL,37.4453546,129.1702181,SEEDED,09:30,WALK
28,삼척,MINOR,A,2,3,아가파오,CAFE,37.4435477,129.1655696,SEEDED,09:30,WALK
28,삼척,MINOR,A,2,4,노브랜드 삼척중앙시장점,SHOPPING,37.4418298,129.1651826,SEEDED,09:30,WALK
28,삼척,MINOR,A,2,5,삼척대왕횟집,MEAL,37.4412672,129.1654438,SEEDED,09:30,WALK
28,삼척,MINOR,A,3,0,갈남항,VIEWPOINT,37.2807758,129.3251151,LISTED,09:00,WALK
28,삼척,MINOR,A,3,1,초곡용굴촛대바위길,STROLL,37.3103744,129.2978233,SEEDED,09:00,WALK
28,삼척,MINOR,A,3,2,장호 어촌체험마을,EXPERIENCE,37.2881246,129.3176280,SEEDED,09:00,WALK
28,삼척,MINOR,A,3,3,홍문어,MEAL,37.2881246,129.3176280,SEEDED,09:00,WALK
28,삼척,MINOR,A,3,4,네가있는바다,CAFE,37.2808240,129.3241877,SEEDED,09:00,WALK
28,삼척,MINOR,A,3,5,장호우리집갈비막국수,MEAL,37.2840578,129.3130736,SEEDED,09:00,WALK
29,삼척,MINOR,B,1,0,추암 촛대바위,ATTRACTION,37.4794525,129.1602292,LISTED,10:00,CAR
29,삼척,MINOR,B,1,1,삼척보스대게 본점,MEAL,37.4669837,129.1696905,SEEDED,10:00,CAR
29,삼척,MINOR,B,1,2,보사노바 커피로스터스 삼척점,CAFE,37.4658056,129.1714900,SEEDED,10:00,CAR
29,삼척,MINOR,B,1,3,작은후진해수욕장,STROLL,37.4638879,129.1758978,LISTED,10:00,CAR
29,삼척,MINOR,B,1,4,삼척해상스카이워크,VIEWPOINT,37.4502557,129.1894641,SEEDED,10:00,CAR
29,삼척,MINOR,B,1,5,포카츠,MEAL,37.4654283,129.1650774,SEEDED,10:00,CAR
29,삼척,MINOR,B,2,0,장호해수욕장,ATTRACTION,37.2859044,129.3141425,SEEDED,09:00,CAR
29,삼척,MINOR,B,2,1,삼척바다배낚시체험,EXPERIENCE,37.2858255,129.3174478,SEEDED,09:00,CAR
29,삼척,MINOR,B,2,2,성덕호횟집,MEAL,37.2868926,129.3161521,SEEDED,09:00,CAR
29,삼척,MINOR,B,2,3,전망대 공영 주차장,VIEWPOINT,37.2810066,129.3228834,SEEDED,09:00,CAR
29,삼척,MINOR,B,2,4,버블엔젤,CAFE,37.2879826,129.3186075,SEEDED,09:00,CAR
29,삼척,MINOR,B,2,5,초곡용굴촛대바위길,STROLL,37.3103744,129.2978233,SEEDED,09:00,CAR
29,삼척,MINOR,B,2,6,장호해뜨는집,MEAL,37.2868606,129.3163544,SEEDED,09:00,CAR
29,삼척,MINOR,B,3,0,환선굴,ATTRACTION,37.3243000,129.0081703,SEEDED,08:30,CAR
29,삼척,MINOR,B,3,1,두타산협곡마천루,STROLL,37.4636237,129.0145372,LISTED,08:30,CAR
29,삼척,MINOR,B,3,2,굴피집,MEAL,37.3236842,129.0144891,SEEDED,08:30,CAR
29,삼척,MINOR,B,3,3,삼척신리너와마을,EXPERIENCE,37.1837931,129.1297554,SEEDED,08:30,CAR
29,삼척,MINOR,B,3,4,육향산,VIEWPOINT,37.4357997,129.1849950,LISTED,08:30,CAR
29,삼척,MINOR,B,3,5,이주일식당,MEAL,37.3257852,129.0200429,SEEDED,08:30,CAR
30,삼척,MINOR,C,1,0,삼척해수욕장,STROLL,37.4683792,129.1687300,SEEDED,10:30,WALK
30,삼척,MINOR,C,1,1,후진 어촌체험마을,EXPERIENCE,37.4638045,129.1772733,SEEDED,10:30,WALK
30,삼척,MINOR,C,1,2,삼척보스대게 본점,MEAL,37.4669837,129.1696905,SEEDED,10:30,WALK
30,삼척,MINOR,C,1,3,보사노바 커피로스터스 삼척점,CAFE,37.4658056,129.1714900,SEEDED,10:30,WALK
30,삼척,MINOR,C,1,4,삼척해상스카이워크,VIEWPOINT,37.4502557,129.1894641,SEEDED,10:30,WALK
30,삼척,MINOR,C,1,5,일미어담,MEAL,37.4666249,129.1706247,SEEDED,10:30,WALK
30,삼척,MINOR,C,2,0,삼척 죽서루,ATTRACTION,37.4409079,129.1605518,SEEDED,09:30,WALK
30,삼척,MINOR,C,2,1,해파랑길32코스,STROLL,37.4267090,129.1891696,SEEDED,09:30,WALK
30,삼척,MINOR,C,2,2,삼척대왕횟집,MEAL,37.4412672,129.1654438,SEEDED,09:30,WALK
30,삼척,MINOR,C,2,3,파리바게뜨 삼척사랑점,CAFE,37.4420730,129.1638840,SEEDED,09:30,WALK
30,삼척,MINOR,C,2,4,하나로마트 삼척농협본점,SHOPPING,37.4418655,129.1643235,SEEDED,09:30,WALK
30,삼척,MINOR,C,2,5,부명칼국수,MEAL,37.4453546,129.1702181,SEEDED,09:30,WALK
30,삼척,MINOR,C,3,0,갈남항,VIEWPOINT,37.2807758,129.3251151,LISTED,09:00,WALK
30,삼척,MINOR,C,3,1,삼척바다배낚시체험,EXPERIENCE,37.2858255,129.3174478,SEEDED,09:00,WALK
30,삼척,MINOR,C,3,2,홍문어,MEAL,37.2881246,129.3176280,SEEDED,09:00,WALK
30,삼척,MINOR,C,3,3,초곡용굴촛대바위길,STROLL,37.3103744,129.2978233,SEEDED,09:00,WALK
30,삼척,MINOR,C,3,4,마카올래,CAFE,37.2885326,129.3180719,SEEDED,09:00,WALK
30,삼척,MINOR,C,3,5,장호우리집갈비막국수,MEAL,37.2840578,129.3130736,SEEDED,09:00,WALK
